   8881        5,00       8,00   -2,03930    0,77294 
   8882       16,70      17,00    1,97721    1,85089 
   8883        9,00      10,00   -0,04335    1,07499 
   8884       23,00      24,00    1,47246    1,04336 
   8885        5,00       6,00   -0,66637    1,10079 
   8886       12,00      14,00    0,17850    0,78463 
   8887       11,70      12,00    2,10867    1,85686 
   8888        5,00       6,00    0,08094    1,19312 
   8889       10,70      11,00    1,87347    1,85021 
   8890        1,70       2,00   -1,29808    2,07901 
   8891       86,70      87,00    6,69190    1,82335 
   8892       21,00      22,00    0,85856    1,01907 
   8893       84,00      85,00    4,71979    1,01468 
   8894        9,00      11,00   -0,47228    0,79231 
   8895       13,00      15,00    2,22538    0,79931 
   8896        3,00       5,00   -1,73932    1,03137 
   8897      101,70     102,00    6,11998    1,80521 
   8898       17,00      18,00    3,11165    1,04878 
   8899       78,70      79,00    5,89006    1,82254 
   8900       29,70      30,00    5,07055    1,82797 
   8901        5,00       7,00    0,75630    0,90250 
   8902       15,00      17,00    2,44993    0,77427 
   8903       19,00      20,00    3,43873    1,03883 
   8904       15,70      16,00    5,76085    1,83486 
   8905       43,70      44,00    5,76263    1,82039 
   8906       19,00      21,00    3,69842    0,77140 
   8907       20,00      21,00    3,64481    1,08569 
   8908        9,00      13,00    2,12095    0,61712 
   8909       13,00      14,00    4,25339    1,04594 
   8910       11,70      12,00    5,38493    1,85924 
   8911       13,00      15,00    3,36435    0,77125 
   8912       10,00      12,00    3,01605    0,78591 
   8913        5,00       7,00    2,63514    0,88406 
   8914        8,00       9,00    1,20996    1,11292 
   8915       23,00      25,00    3,88646    0,76250 
   8916        6,00       9,00    2,38676    0,75216 
   8917       12,00      13,00    4,35384    1,05412 
   8918       22,00      24,00    4,15119    0,74559 
   8919        2,70       3,00    1,84329    1,93209 
   8920        9,70      10,00    1,72832    1,84850 
   8921       24,00      27,00    1,97054    0,63207 
   8922       44,00      45,00    4,55358    1,02925 
   8923       25,70      26,00    2,71223    1,82649 
   8924      103,70     104,00    5,71263    1,80993 
   8925        9,70      10,00    1,13245    1,85872 
   8926      188,00     192,00    4,22081    0,50922 
   8927      150,70     151,00    6,73270    1,82870 
   8928       24,00      28,00    0,03149    0,59488 
   8929       40,70      41,00    4,03486    1,83036 
   8930       43,00      45,00    1,49641    0,75921 
   8931        1,00       9,00   -4,47285    1,05976 
   8932       15,70      16,00    1,66565    1,82912 
   8933       40,70      41,00    3,79425    1,83671 
   8934       11,70      12,00    2,58554    1,89246 
   8935       21,70      22,00    4,50693    1,83610 
   8936        5,00       6,00   -1,11517    1,10779 
   8937        7,70       8,00    1,00965    1,86395 
   8938       26,70      27,00    3,17771    1,83707 
   8939        4,00       5,00   -1,11962    1,14827 
   8940       29,00      31,00    3,22161    0,79456 
   8941        5,00       6,00   -1,30162    1,11651 
   8942       17,00      19,00    1,67172    0,83812 
   8943       10,00      12,00   -1,06558    0,78346 
   8944        2,00       4,00   -1,83096    1,30199 
   8945       49,00      52,00    1,26503    0,62597 
   8946        0,30       3,00   -5,23559    1,93353 
   8947       57,00      58,00    3,11016    1,04065 
   8948        3,00       8,00    0,47866    0,75009 
   8949        4,00       5,00   -0,84155    1,12170 
   8950        5,00       7,00   -1,70009    0,86866 
   8951       27,00      28,00    1,44714    1,03967 
   8952       23,00      24,00    1,46679    1,04622 
   8953       36,00      42,00    1,91760    0,48080 
   8954       15,70      16,00    1,88537    1,84742 
   8955        0,30       2,00   -5,05516    2,00147 
   8956        0,30       2,00   -4,40229    2,01349 
   8957        9,00      13,00   -1,17223    0,67766 
   8958       13,70      14,00    4,35212    1,82415 
   8959        2,00       4,00   -2,47240    1,03492 
   8960       15,70      16,00    3,57802    1,85090 
   8961       40,70      41,00    5,96349    1,82262 
   8962       15,70      16,00    4,58590    1,82604 
   8963       23,70      24,00    4,93148    1,84210 
   8964       13,00      16,00   -0,07927    0,74249 
   8965        9,00      14,00   -0,44804    0,63649 
   8966       31,00      32,00    1,59521    1,05428 
   8967       33,70      34,00    4,17720    1,85591 
   8968       26,00      28,00    1,70018    0,77909 
   8969       11,00      12,00    0,10398    1,06082 
   8970       18,00      20,00    1,18451    0,82771 
   8971       43,70      44,00    4,82465    1,82774 
   8972       33,00      38,00    1,57179    0,53119 
   8973       27,70      28,00    4,30584    1,86106 
   8974       15,70      16,00    1,75389    1,82742 
   8975       31,00      34,00    1,98715    0,65513 
   8976       25,00      26,00    2,53413    1,04798 
   8977       14,00      17,00    1,00280    0,73499 
   8978       12,00      14,00    3,16760    0,82186 
   8979       15,70      16,00    1,71541    1,82757 
   8980       35,70      36,00    5,52943    1,85241 
   8981       39,00      40,00    3,15625    1,01624 
   8982       42,70      43,00    4,09925    1,86607 
   8983       24,00      27,00    1,45740    0,66974 
   8984       48,00      56,00    0,48056    0,42735 
   8985       64,00      67,00    1,93168    0,60111 
   8986        5,00       6,00   -0,90976    1,12325 
   8987       39,00      42,00    1,49459    0,62490 
   8988       34,70      35,00    3,58178    1,84156 
   8989        7,00       9,00   -1,24609    0,85331 
   8990        6,00       9,00   -1,36040    0,72159 
   8991       12,70      13,00    1,53512    1,84827 
   8992       26,00      28,00    2,83528    0,80216 
   8993       26,00      27,00    1,91105    1,04629 
   8994       63,70      64,00    4,23517    1,83361 
   8995       21,70      22,00    4,18690    1,85090 
   8996       19,00      20,00    4,76694    1,04500 
   8997       17,70      18,00    5,76098    1,84856 
   8998       17,00      19,00    3,67662    0,78691 
   8999       38,00      39,00    2,93902    1,02595 
   9000        3,70       4,00    2,21180    1,91425 
   9001       15,70      16,00    2,41872    1,84788 
   9002       51,70      52,00    6,34985    1,83346 
   9003       35,70      36,00    4,69031    1,82518 
   9004       50,00      52,00    4,20952    0,74338 
   9005       58,70      59,00    4,62889    1,83209 
   9006       20,70      21,00    3,09853    1,83911 
   9007       12,70      13,00    3,28784    1,88174 
   9008       19,00      22,00    1,31938    0,71966 
   9009       15,70      16,00    4,58118    1,82549 
   9010       11,00      13,00    2,22940    0,80293 
   9011       22,00      24,00    2,83889    0,75481 
   9012       10,00      13,00    0,82370    0,71271 
   9013        8,70       9,00    2,11901    1,87060 
   9014       27,00      30,00    2,74031    0,62651 
   9015       12,00      13,00    2,84991    1,06266 
   9016       17,00      19,00    2,83963    0,76481 
   9017        7,00       8,00    1,20231    1,09732 
   9018       23,70      24,00    4,83527    1,84449 
   9019       37,70      38,00    5,31879    1,81050 
   9020       11,00      12,00    3,00822    1,06715 
   9021       19,00      21,00    2,95747    0,76072 
   9022       35,00      36,00    3,76292    1,02182 
   9023       22,00      24,00    2,86511    0,74911 
   9024       13,70      14,00    4,48653    1,84127 
   9025       20,70      21,00    4,46973    1,84542 
   9026       17,70      18,00    4,73191    1,84972 
   9027       17,70      18,00    4,61309    1,84898 
   9028       51,70      52,00    6,22669    1,83945 
   9029        9,70      10,00    2,63820    1,91110 
   9030       10,00      11,00    2,05183    1,06540 
   9031       11,00      12,00    3,36668    1,08854 
   9032        9,70      10,00    1,72832    1,84850 
   9033       31,70      32,00    3,91078    1,83637 
   9034        5,00      12,00   -2,07968    0,62620 
   9035       10,00      12,00   -1,06434    0,79111 
   9036        7,00       8,00   -0,47419    1,07209 
   9037        7,00       9,00   -1,28179    0,81884 
   9038       16,00      18,00   -0,20785    0,76052 
   9039        6,00       8,00   -1,18435    0,85183 
   9040        8,00       9,00   -0,31130    1,08800 
   9041        6,00       8,00   -0,99834    0,82222 
   9042       25,00      29,00    1,04190    0,56810 
   9043        6,00       7,00    1,20880    1,09952 
   9044        4,00       5,00   -1,00729    1,14236 
   9045        2,00       4,00   -2,19999    1,01474 
   9046       29,70      30,00    4,06928    1,83468 
   9047       13,00      14,00    0,27391    1,03969 
   9048       39,70      40,00    3,24397    1,83696 
   9049        5,00       6,00   -0,34375    1,19631 
   9050       10,70      11,00    3,58810    1,85889 
   9051       12,00      13,00    0,14266    1,05021 
   9052       24,00      25,00    1,64288    1,03659 
   9053        4,70       5,00    2,98698    1,87301 
   9054        7,00       9,00    1,37521    0,85783 
   9055        2,00       3,00   -2,51144    1,31525 
   9056       11,70      12,00    1,44475    1,85488 
   9057       13,70      14,00    1,43597    1,84091 
   9058       32,00      34,00    3,61694    0,77483 
   9059       15,00      16,00    0,93478    1,03350 
   9060       53,70      54,00    5,47577    1,85601 
   9061       24,00      26,00    1,16026    0,76154 
   9062       44,70      45,00    5,34569    1,86739 
   9063       55,70      56,00    5,46751    1,85761 
   9064       45,70      46,00    4,92657    1,85442 
   9065       46,70      47,00    5,20268    1,84045 
   9066       50,70      51,00    5,66883    1,84977 
   9067       48,70      49,00    5,64945    1,85067 
   9068       58,70      59,00    5,51638    1,85350 
   9069       14,00      17,00    1,35445    0,68216 
   9070       26,00      27,00    2,14302    1,03654 
   9071       57,70      58,00    5,10371    1,83470 
   9072       40,70      41,00    4,54855    1,83569 
   9073       37,00      39,00    1,90041    0,74188 
   9074       49,00      50,00    3,34078    1,03128 
   9075       43,70      44,00    4,33560    1,82003 
   9076       50,70      51,00    5,35141    1,85746 
   9077       45,70      46,00    5,41178    1,84726 
   9078        6,00       7,00    0,62232    1,13287 
   9079        8,00       9,00    1,48176    1,30997 
   9080       20,70      21,00    2,86931    1,85257 
   9081       19,00      23,00   -0,10728    0,59569 
   9082       54,70      55,00    5,57008    1,85230 
   9083       54,70      55,00    5,97087    1,85645 
   9084       63,70      64,00    5,45629    1,85147 
   9085        9,70      10,00    1,13245    1,85872 
   9086      203,70     204,00    7,49521    1,82413 
   9087      137,00     141,00    4,96984    0,54052 
   9088        7,70       8,00    3,07407    1,87955 
   9089       10,00      11,00    2,30716    1,06115 
   9090       33,70      34,00    3,13147    1,84042 
   9091        7,00       9,00   -1,17384    0,81935 
   9092       14,00      16,00    0,99845    0,82693 
   9093        7,00       8,00    2,13646    1,10958 
   9094       23,00      24,00    1,24901    1,02900 
   9095       23,70      24,00    2,10245    1,83869 
   9096        6,70       7,00    0,68857    1,86833 
   9097       12,70      13,00    3,78952    1,83251 
   9098       20,70      21,00    2,44283    1,83987 
   9099       20,00      21,00    1,78842    1,21321 
   9100       17,70      18,00    2,06967    1,85263 
   9101       16,00      18,00   -0,19790    0,75977 
   9102       28,00      29,00    2,41563    1,11058 
   9103       20,00      21,00    0,66146    1,02624 
   9104       26,00      27,00    1,72568    1,06916 
   9105       19,00      20,00    1,15957    1,07355 
   9106        6,00       9,00   -1,56638    0,72896 
   9107       20,70      21,00    2,16396    1,84927 
   9108       12,00      13,00    0,36909    1,05319 
   9109       11,70      12,00    1,36283    1,84559 
